bottle	time	0.018873045243412614
cable	time	0.0344532855351766
capsule	time	0.035819582866899895
carpet	time	0.034515843432173766
grid	time	0.0378575325012207
hazelnut	time	0.01868605830452659
leather	time	0.018424116796062838
metal_nut	time	0.018200268952742866
pill	time	0.030531791869751707
screw	time	0.04022344648838043
tile	time	0.03727037478715946
toothbrush	time	0.02120607239859445
